j1, j2, j3, j4, j5, j6, j7,
2.60102,0.779007,0.850102,0.226984,0.624989,1.59205,0.93507,
2.15766,0.323442,2.40018,0.0076868,-0.485997,0.771374,-2.76492,
1.55711,1.58926,-2.87792,0.490821,1.03074,1.97384,1.18576,
0.904153,0.0146028,1.53443,-1.08402,-2.77551,1.87994,0.188039,
2.76005,0.254798,1.41203,0.0999862,2.41316,1.47305,2.68309,
2.12745,0.303508,1.9922,-1.25583,-0.912159,1.73314,1.19052,
0.28508,-0.59652,1.86589,-0.283158,-0.860123,0.460196,-0.189382,
2.84152,0.959835,-1.91656,1.70959,1.08916,0.235261,0.5563,
1.99609,1.15586,-0.392086,1.06618,0.804948,2.0867,0.738389,
1.03212,1.87049,0.382275,1.93481,0.481698,0.534828,-1.3773,
-1.37624,-1.64025,-0.526761,-0.408242,-1.90158,1.46963,-0.194371,
2.11312,0.324161,-2.12692,0.500093,1.47455,-0.210839,-1.05621,
-2.24357,-0.493444,-1.95494,-1.49186,0.506152,1.29196,2.06785,
0.424521,1.18672,-2.70773,-1.67166,0.112981,-1.29907,-0.468754,
0.299769,-1.34047,-0.4032,-0.563073,-1.57152,-0.496499,-2.70331,
-1.19579,-0.669516,-0.915657,0.459468,2.19661,-0.689973,2.58632,
-1.84389,-0.629639,-2.3257,0.0933704,0.0726512,-1.78621,-2.19227,
2.1405,1.85716,1.13631,1.9401,2.02695,1.14403,-2.58205,
1.31856,0.617348,0.316734,-0.397438,-2.40063,1.90393,0.803836,
0.320721,0.646211,-2.52425,1.20941,0.0880519,1.6383,-1.26205,
-0.171503,0.666799,2.06569,0.0353796,2.1172,-0.391631,-0.414529,
0.210352,-1.80134,-1.69165,-0.228734,-2.95234,-0.976894,-2.13565,
1.17313,0.245858,-1.11983,-0.00269194,0.0993591,0.152735,0.803546,
2.70272,0.697448,-0.910213,-0.407469,-2.20452,-1.22065,0.939183,
1.92208,0.0992377,-0.289345,0.0964773,-2.94587,1.19391,-1.15614,
0.511721,-0.161465,0.136189,-0.145846,2.61219,1.95302,-0.90689,
-1.23298,-0.482697,-0.897342,-1.46814,-1.1825,-0.802204,0.401797,
-1.90672,-1.12336,-2.6879,0.434763,-1.69046,0.0650195,-2.46216,
-2.50909,0.00522589,2.66998,1.80365,-1.83553,-0.0449578,-2.80564,
-2.1177,-0.297875,-1.14734,-0.255289,-2.94128,1.07096,0.585529,
-2.56001,-0.681669,2.30943,0.0906421,-0.518433,0.522599,-0.492063,
-2.31768,-1.92006,-1.8377,-1.93476,1.04433,1.93317,-1.47912,
1.10567,1.874,-1.47269,1.409,-2.66531,-1.59504,1.57166,
-0.0635301,-0.501764,-1.08675,-0.412071,-0.503887,-1.56169,-1.67676,
0.218524,-0.0510801,2.48573,-0.983476,2.1079,0.0673831,-0.0136773,
-0.131461,-0.806324,2.17464,1.4941,2.27813,-1.40422,-1.19979,
0.403913,0.254762,-1.24734,-0.471141,0.961112,-1.96174,0.911872,
0.111577,0.359037,-0.193278,-1.75437,0.68932,-1.28199,-0.757187,
-1.81427,-1.73376,2.31157,1.15354,0.786264,1.716,-2.51135,
-1.48358,-1.70891,-1.30949,-0.297899,2.58898,-1.25209,1.61014,
0.0291551,-1.03901,0.401154,0.0913662,-2.25031,0.155446,-0.673496,
-0.0655268,0.906587,0.122914,0.399608,-0.642746,0.944586,1.6047,
1.47069,-0.40396,0.437828,-1.26505,0.238208,-0.520422,0.0643144,
-2.4446,1.29811,-2.05421,-1.2433,0.519007,1.66926,1.3343,
-0.323697,-1.91713,-1.20942,-0.202722,0.295311,-1.44486,0.0504353,
-2.74496,-0.0623958,-2.66088,0.286153,2.17004,-1.0251,2.67505,
-0.331305,-1.26562,1.1564,1.13315,2.24505,0.200013,-0.331688,
1.15004,1.93384,-1.20893,0.178435,2.21983,1.02088,-1.68098,
-0.315804,-1.30278,-2.05459,1.905,0.115818,-1.08723,0.0385908,
-1.2293,-0.823955,-2.34478,1.17884,-2.43418,-0.135251,2.6617,
-2.72251,0.0209836,-0.599248,-1.71152,1.53436,0.581649,-0.0856025,
-1.51206,-0.84842,-0.812888,-0.799558,0.339795,-0.131146,1.13103,
2.37202,0.588946,-0.247943,-0.328119,-1.03813,1.0531,1.45336,
1.72894,0.138621,-1.82364,1.6675,-2.38458,-1.93009,1.88991,
0.990091,1.28415,1.59475,0.971326,-1.16905,-1.49703,0.384282,
0.996387,1.69282,-0.218677,1.99763,-1.49481,-1.41282,-2.15343,
-0.0544365,0.55368,-0.420646,0.186653,-2.07535,-0.0274728,0.162929,
2.93674,0.477168,0.655563,-1.3251,-0.508097,1.68251,-0.883081,
0.19229,0.0273192,1.49783,0.314742,-1.0424,0.408317,1.90187,
0.875417,-0.4862,2.12696,0.321412,1.34146,1.67305,-1.41046,
0.871395,-0.0865135,1.78729,-0.191297,2.25032,0.605996,-0.425227,
-1.01189,-1.8572,1.29111,-0.108705,-0.876718,0.773943,2.3333,
-2.75973,0.107054,0.660067,0.623581,-0.0967872,-0.292662,1.83738,
-0.470176,-0.220889,0.65161,-1.14189,-1.45558,1.59139,2.63348,
0.185536,-0.991993,-0.709863,0.592729,-2.38412,1.6301,-0.766005,
0.0634647,-0.815837,-0.541702,-1.40682,-0.100138,0.747879,1.05431,
0.269412,0.513934,2.28328,-0.718284,-1.24169,0.732958,0.413489,
-2.22413,-1.22628,0.138251,-1.68864,-0.769409,-1.651,-1.54148,
-2.21381,-1.01526,0.298592,0.391395,1.09178,-2.02027,-1.17926,
1.74138,0.964441,-0.0271375,-1.29077,-1.39936,-0.143671,-0.374224,
2.70741,1.64684,2.20719,-0.303675,-0.578571,0.0513054,-0.306657,
2.07891,1.05485,-0.711476,1.04982,1.27077,-1.10618,2.50009,
0.714242,0.93841,-0.000219897,-0.297356,1.38866,0.394579,2.10973,
0.793313,1.03907,1.13453,-1.27885,2.14111,2.00164,1.75802,
-0.93456,-0.987601,1.69394,0.685093,2.17486,-0.935792,2.87285,
0.0519297,-1.44126,-2.2303,-0.708725,1.75055,-1.67147,-1.99332,
0.220844,0.23688,-2.07102,1.18816,-2.08235,1.90628,1.05299,
1.35475,1.27628,0.144709,-0.133789,2.65733,1.99708,1.86326,
-0.278912,0.747845,-1.50043,0.370015,0.915538,0.075145,0.123171,
0.269265,0.575624,0.435004,0.72037,-0.599411,0.747981,-1.52792,
1.41643,0.183824,0.106833,1.01824,1.54333,0.523171,0.879519,
-0.142565,1.39306,-0.546095,0.168795,-0.131014,-0.181543,-1.3333,
-1.94127,-1.18569,2.93358,-0.438735,0.402471,1.64001,2.13813,
-0.665134,-1.26151,-1.9278,-1.7433,2.66265,-2.07641,1.09231,
0.0896054,0.610015,-0.378654,-0.170149,-2.29351,-0.335623,-2.48189,
-1.61307,-1.44144,-1.74235,-1.88151,1.97186,-1.67799,1.77254,
0.695241,0.249563,2.66759,-0.0846447,0.474108,-0.274636,-2.52108,
2.16261,1.7763,1.53732,1.39445,0.521644,1.95929,0.123564,
-0.705304,-1.81449,-0.749619,-1.91848,-2.61652,-0.358275,-2.66634,
0.429624,0.189914,0.383001,-1.46909,-2.76109,1.2839,1.13983,
0.782357,-0.818397,0.711996,-1.05841,-1.5329,-1.32781,1.02587,
2.70948,1.41521,-1.36885,-1.03081,-2.67252,1.64833,0.312815,
0.0339801,0.237939,-0.428356,-1.13496,0.101072,1.28751,1.47591,
2.29476,1.32276,-0.35506,-0.729045,2.27004,-2.01246,-0.534539,
1.92772,0.272295,-1.36323,-0.180077,1.08504,-1.92418,-2.33259,
2.89009,1.43943,-1.70028,0.911193,0.724344,0.819127,1.67915,
2.63187,0.970251,2.57119,1.20213,0.487418,-2.04498,1.81482,
0.0430289,0.694929,1.94542,-1.21414,0.199008,0.0396729,-1.46394,
0.491419,0.950889,0.807303,-0.24548,-1.50356,0.657336,-2.05253,
0.967785,0.321694,-2.50046,0.177473,-0.726751,-0.935022,3.02267,
-2.50254,-1.45102,2.78775,0.550288,-1.63092,-0.0590496,-2.98427,
-0.215089,-0.530798,-1.83692,0.727937,0.407697,0.859319,-2.30222,
-0.776048,-0.425089,-2.81992,0.0836742,-2.51356,0.740393,1.11911,
-2.4123,-1.07704,2.53007,0.413755,-1.83365,-0.839996,1.93423,
-0.200634,-0.29071,-2.85982,1.38471,0.610532,-1.34231,1.09941,
-2.02012,-0.479335,2.54152,-1.76394,2.40478,-1.39108,3.04163,
-1.10988,-1.00875,1.312,-0.136147,0.306419,-0.361167,0.0150048,
-2.24471,0.508056,-2.04899,-1.92947,-1.77703,0.814857,0.991035,
0.232107,-0.603185,-1.98276,1.2637,-2.65167,-1.56201,2.61174,
-0.358638,-1.99051,0.632176,-0.444467,-1.89073,-1.88472,2.80275,
0.703132,1.20236,2.57062,-0.320002,-2.4593,1.04479,2.65072,
-0.44687,-0.0509611,1.00012,0.231948,-0.962111,-0.935724,-1.86206,
0.791098,-1.10124,-0.712027,1.25888,-1.18926,-0.223245,2.57195,
1.53557,0.206855,-2.27017,1.86867,-0.714349,-1.87021,2.10969,
2.31942,0.582818,-2.15784,1.28945,2.25828,1.03598,2.28238,
-0.513542,-0.156301,1.17098,1.07726,0.525961,-0.504292,-1.92726,
0.00489046,-1.00402,1.26214,1.04396,1.31715,-0.282015,2.31582,
1.80321,1.01636,-1.14639,1.58694,-0.480095,-1.14008,-2.21521,
0.781575,-0.839845,-2.8685,1.33508,0.457281,-1.86278,-1.68143,
-1.40765,-0.288383,0.77598,0.196459,-0.168134,0.55757,2.71358,
1.12188,1.19737,-0.66613,1.53672,1.90986,-2.00233,2.01055,
1.39856,-0.296184,1.58681,-1.67936,-0.556243,-1.49806,-2.98905,
1.32669,1.3719,-2.79702,-0.737209,-2.13764,-1.73866,2.07143,
-1.60975,-1.79215,-1.30003,1.09344,-0.120365,-0.774574,0.451687,
1.88436,1.26452,-0.512376,1.31045,0.216037,0.0430487,-2.64475,
-1.46575,-1.67988,-2.50915,1.27598,2.11995,-0.590449,-2.25147,
0.672931,-0.267166,-0.130216,-0.838162,1.92489,1.14991,0.888562,
-2.89461,-1.28021,1.22001,-0.604711,1.69124,-0.742554,1.86218,
-2.80204,-1.54286,0.555599,-1.39923,-0.871192,0.759153,-0.611377,
0.44716,-0.334192,-1.48834,1.75069,-2.68863,0.55537,2.28706,
1.38399,-0.348901,0.0229116,-1.91855,2.93791,-1.50296,2.29639,
-2.8272,0.838147,0.578592,1.15929,-1.62732,-1.07828,2.18507,
-2.78171,0.703722,-0.776584,1.23003,-0.471311,0.432631,-0.591185,
-0.871026,-1.29661,-2.85427,-0.4809,-0.185513,1.79575,1.2568,
-1.05559,0.0497603,-0.0989045,1.20629,0.658144,1.43536,-2.20217,
0.334936,-1.21162,-2.88759,-1.79253,0.825967,0.311094,1.37476,
-0.429263,0.0576228,-2.45549,0.637301,-1.86135,-0.690207,-2.01038,
-2.45108,-1.06121,-2.8546,-0.240122,1.35591,-2.06897,1.92791,
-2.64908,-0.960886,0.688341,0.751585,-0.358797,1.35711,0.881285,
-0.0692137,-1.16519,0.120438,-0.544357,1.6856,0.759273,2.47924,
1.83285,1.47342,1.52905,0.853472,0.506607,1.42951,-1.10315,
-1.53453,-1.00916,2.75963,0.680918,-2.09503,0.40803,-2.68844,
-2.45775,-1.68816,1.48653,0.511844,1.57293,0.632514,-0.281527,
-1.43075,0.0874073,-2.05813,-1.71585,-2.45559,0.137786,2.16883,
1.59146,1.09261,-2.20504,1.70128,-1.0324,1.52123,3.03408,
-1.84147,-0.242935,1.6054,-0.583795,0.0643838,-1.32913,1.31363,
-2.76247,-1.5659,2.15979,0.848618,1.17586,-1.31195,-0.709486,
-1.8237,-0.208819,2.6898,-0.415132,-0.643425,-0.522203,0.0741095,
-2.1126,-1.10252,0.993803,1.63967,-2.37532,-1.90375,1.91187,
0.77033,1.90477,2.68431,-0.0508305,0.131184,0.683605,-0.700305,
0.985168,0.244877,-0.547808,1.09762,1.02067,1.22867,1.42255,
0.477495,-0.672359,-0.452781,1.77381,0.810116,-1.49548,2.76541,
-1.43155,-1.09213,2.68092,-1.91391,-2.96387,0.571935,1.77334,
-2.49275,-0.825927,-0.431034,-1.20455,0.117891,-1.98379,1.56934,
-1.90957,-1.17443,-2.30971,-0.173406,-2.31705,0.950359,0.652957,
-2.28391,-1.61704,-0.64124,-0.148347,-2.23653,1.67434,-2.0826,
0.506039,0.240074,0.188956,0.123108,2.0458,0.613836,-1.49053,
-2.07359,-1.10604,-0.524087,0.278351,-2.0628,-1.03601,1.0565,
-0.269659,-1.37586,0.0292748,-0.434041,-1.26454,1.30892,2.03753,
1.63913,0.0482864,-1.29256,0.752977,-2.45042,-1.39055,-0.552097,
-2.5539,-0.654289,-2.66686,-1.47452,0.981136,-1.43612,-1.27181,
-2.67773,0.730602,0.117343,-1.00305,-2.58787,-1.17782,-0.421211,
-2.182,-1.59662,-1.80342,-0.992741,2.71136,-1.86509,-0.341648,
1.52346,0.910022,0.528927,0.480226,-1.39319,-1.29061,1.81537,
-0.58907,-0.736873,-0.586559,0.424812,0.105715,-0.571742,1.66213,
-1.09779,-0.00772485,0.436798,-0.382138,1.09711,0.269502,-1.7678,
-1.0264,-1.37466,-0.940931,0.0418146,-2.93031,0.811149,1.75838,
0.150459,-1.65846,-2.95146,-0.0242769,-1.90317,0.622681,1.65127,
0.620535,0.336925,0.37802,1.66267,0.0972736,0.0476975,-1.17659,
-0.348632,-0.0779869,1.58624,0.0259821,1.09196,1.15484,-2.71983,
-2.56473,1.68818,1.86663,0.982155,-0.645047,1.80351,-2.48088,
-1.07822,-1.19463,-0.143725,1.26618,2.10133,-0.41817,2.89764,
2.22712,1.03225,-1.77946,0.237253,-0.250315,0.987373,-0.138134,
0.696111,-0.0659131,1.86895,-1.21733,1.40923,-0.23376,2.13641,
1.12519,0.628886,0.980286,-0.686765,-0.981574,-0.269281,-2.8551,
-2.71533,-1.40614,2.7005,1.82631,-1.60255,-1.15307,-2.7618,
0.078626,1.47943,-0.232183,0.621335,-1.62232,0.0882669,1.04108,
0.538642,-1.51192,0.242838,-0.119795,-2.77068,-1.38454,-0.945403,
-1.48203,-1.56163,2.34983,0.490693,2.79369,-1.37067,-0.648189,
1.16348,-0.809472,-1.8111,0.879968,1.96865,0.70775,-2.30772,
-2.50913,0.240105,-2.31237,-1.55333,-2.46382,1.01039,2.55475,
0.312434,0.0072971,0.369561,1.7033,1.03819,-0.717606,-1.85295,
-0.0838148,-1.01969,-2.35491,-1.66068,0.953967,-0.31186,-1.63493,
0.426351,-1.95185,0.988955,-1.94143,0.906226,-0.326198,1.10919,
-1.24811,0.141809,-2.47641,0.0101994,-2.04746,0.710868,0.735281,
2.9314,1.75419,1.25749,0.680704,-2.35427,1.57937,-0.597573,
0.527981,1.70501,-2.26528,-0.919494,-2.87671,-0.36483,-2.49782,
0.454341,0.404881,-2.87626,0.694534,1.31223,-0.604489,-2.74568,
2.3104,0.18918,-2.47165,0.0934572,-0.89115,-0.835681,0.536662,
-1.91857,-0.71078,2.11751,1.0214,1.37023,0.6432,-0.0113294,
-2.69499,0.657871,2.11576,1.8998,-2.30715,0.515514,2.43859,
-1.26652,0.193682,0.350557,1.02067,-0.15625,-1.55819,1.4389,
1.84871,0.378505,1.43776,1.45666,-0.470803,-1.34833,2.18444,
-2.11384,-1.25869,-0.94924,-2.00301,-2.73584,-0.892308,0.259976,
1.54517,0.963929,1.71631,1.71794,-1.23656,-0.207822,-0.817213,
2.02709,1.87632,-2.38382,-0.225884,1.79957,0.0645825,2.93803,
2.28921,1.81403,-0.661143,1.45103,1.08156,-1.67287,2.73278,
-0.876609,-0.907515,1.6718,0.701943,-2.74973,-1.09844,2.11864,
1.32194,-0.0597178,-0.873109,0.0766415,-0.688772,0.0484908,-0.40715,
-2.37537,0.709988,-2.14331,-1.89949,1.18254,0.45956,-2.1875,
-2.93236,-0.88021,1.00131,1.01667,0.405357,-1.96478,-0.665459,
-1.90584,-1.62371,0.253332,-1.69241,-2.8411,-0.5023,0.361892,
2.30667,0.470613,1.63771,-1.28038,-0.370521,1.35393,-2.38497,
1.92115,1.30998,-1.14295,0.493574,-2.83123,0.463637,-2.8423,
1.34663,0.0786618,-1.72647,1.64767,0.181485,-1.44145,-0.289068,
1.21443,0.81849,0.51916,-1.74944,2.11608,0.00333491,2.02343,
-0.465774,0.266148,-0.759173,1.62052,-0.0307697,-0.54169,-0.26466,
0.548984,-0.379558,0.50982,-0.671818,1.03593,-2.04285,0.457762,
-0.930381,0.132748,1.11387,-0.0178968,0.176793,-1.67354,-0.170466,
-2.29424,-1.60048,-2.34014,-0.992863,-2.12841,0.918438,-0.184261,
2.65163,-0.151116,1.63324,0.0954851,-1.83961,-0.590548,-2.46592,
1.72379,1.13616,-0.0327465,-1.83431,-1.40783,0.87224,-2.81371,
2.40335,0.41199,0.523878,-1.50327,2.42564,-1.61417,-2.57048,
-2.33438,-0.225071,2.91829,0.348068,2.37222,1.47857,-2.76926,
-2.26029,-1.63213,0.0216529,0.500743,-0.705463,-0.0707367,0.350015,
0.870181,0.588329,0.181704,1.21287,2.96239,-1.12175,2.54579,
0.270456,-1.00774,0.434161,-1.07386,-2.88575,0.919684,1.41382,
2.69283,0.861155,2.24417,1.51448,-0.0839289,1.03443,0.55025,
1.35913,1.37838,-1.18242,-0.0745015,-1.96992,0.98605,-1.03963,
-1.75491,-1.35342,2.83172,-0.0845982,1.84274,1.77773,2.99019,
1.95065,0.419704,1.90006,-1.75515,2.00501,-1.77736,-1.82813,
-1.50182,-1.75908,-2.11406,0.8979,2.72455,-1.94114,-0.472613,
1.28545,1.35411,1.9186,-0.726468,1.69893,-1.56613,-2.31457,
-1.66021,0.373035,-2.73588,-1.3221,-1.97737,-1.46301,0.770701,
-2.69647,0.974147,-0.884628,-1.23831,-2.84624,1.76764,0.136093,
-0.0224192,1.01296,2.88594,-2.03,-2.566,0.744999,0.112637,
2.94326,0.257828,-0.930196,0.768155,0.0102142,-1.75887,1.35411,
1.4027,-0.348763,-1.92516,-0.224221,1.09917,-1.02911,0.0843926,
0.774857,1.72303,-0.825495,0.127478,1.66043,-2.08939,2.79955,
0.171268,1.16959,-1.234,0.426273,-1.59945,0.690049,-1.08431,
0.648268,0.819588,-0.996306,-1.55146,-0.580447,0.346117,-0.466218,
-1.57849,0.530932,1.01965,1.71209,-1.2814,0.825724,0.880086,
-2.55135,-1.95847,-1.53776,-1.18872,-0.214895,-1.17552,1.0256,
-2.83282,1.78996,-0.602644,0.0467392,-2.64995,-0.261999,-1.18832,
-2.79692,1.35998,-1.92113,-0.594462,1.02086,-1.01605,2.35857,
-2.12446,-1.51717,1.32383,-1.23977,0.0717881,-1.28935,1.87379,
0.632465,0.998007,-2.0943,0.36078,1.62723,0.149327,-0.278535,
-1.48393,-1.0083,-1.79576,0.252627,-2.42402,-1.55421,-1.63159,
-1.07997,-0.541134,2.05126,0.108085,0.986578,-0.569224,-0.441802,
-0.586901,-1.13979,-1.84063,-1.35923,1.24234,1.24509,-1.43623,
-1.35854,-1.62537,-0.37406,-0.98498,-1.12612,-0.618535,2.2665,
-1.11158,-1.08455,-1.51331,-1.6208,-1.10054,1.50611,2.29218,
1.04473,-0.21864,-1.29562,-0.322398,2.13427,-1.24452,-1.17245,
0.871068,0.995966,2.20454,-0.790833,-1.03339,-1.86938,0.189977,
-0.850024,-0.926415,2.79,-0.0345466,-2.83219,0.948205,1.60143,
0.240521,0.589441,0.787342,-0.448536,2.61505,0.980579,2.79611,
-2.43948,0.273059,1.23902,1.35959,-2.23918,-0.163155,1.38259,
1.33532,0.129077,-2.28547,2.08616,0.219161,1.3735,-2.34816,
-0.0432571,0.0990475,-0.395698,-0.600679,-1.35621,0.46768,-1.10822,
-1.6633,-1.59899,0.190585,0.654062,0.558827,0.0904902,1.81301,
-1.80137,-1.53057,-2.57686,-0.582863,-1.5828,-0.154614,-1.99083,
-0.0325161,0.552805,0.191138,0.378163,0.962018,-0.204505,0.850412,
1.86306,1.93631,0.944523,0.896548,-2.51293,1.33075,-1.49817,
0.780653,1.83881,-0.739419,0.366518,2.80062,1.7784,2.79156,
0.328359,-0.37003,-2.17151,0.189023,0.111518,-0.602237,1.3092,
0.0900577,1.11788,0.806879,0.785138,-1.99541,1.40702,0.131318,
0.624624,0.390479,-2.07121,0.0465262,-1.47126,0.143777,0.378388,
2.88636,1.57687,0.318387,-0.519054,-1.61254,1.82356,0.623431,
1.38599,1.02645,0.666779,1.64573,-1.57066,-1.14305,-1.73525,
1.49488,1.89938,1.99355,-1.00181,-1.09947,1.59201,3.03132,
-0.224711,0.084385,-0.438046,-0.264734,0.817789,-1.01068,-2.50342,
0.195341,0.0420355,2.31213,0.177886,1.73538,1.19076,-2.42297,
0.838076,0.297031,-2.83208,-0.00950651,-1.4689,1.18031,-0.370599,
0.446209,-0.729762,-0.00326125,-0.348658,-0.338149,0.347345,-1.05545,
0.469463,0.308905,2.20526,0.30396,0.461369,-1.5846,0.616925,
1.8905,0.429994,-0.850151,-0.765732,-1.57403,0.704589,-1.95942,
-0.913313,-1.35946,2.14317,-0.479609,-1.93856,-1.0386,-0.209051,
-1.0956,-1.35993,2.04834,-0.939155,1.57024,-1.4014,1.85245,
-0.34381,-0.288057,1.12265,1.40954,1.15501,-0.741545,0.232943,
0.53561,0.315921,0.389666,1.65452,-2.08241,-0.140362,-1.47945,
-1.08121,-1.03779,-2.13382,1.32164,-1.70683,0.803465,0.68701,
-2.38893,-1.33593,-0.518523,0.706405,0.132402,0.546985,-1.91174,
-2.63938,-0.147549,0.651306,0.825147,-2.94003,0.934642,2.27021,
-0.945149,-0.622536,2.20064,0.0788994,0.179961,1.85961,-1.80366,
1.06473,-0.377063,0.963356,-1.43608,-1.25025,0.686868,2.5629,
-1.10095,-1.02491,1.39257,-0.53247,1.95322,-1.08081,1.52529,
-2.93446,-0.795172,-2.31649,-1.93617,-2.84673,-2.0402,-0.395353,
1.76386,0.960127,0.276937,-1.78169,1.51183,-1.44792,0.350928,
0.592058,1.12369,0.797824,-0.905043,2.66049,-1.20053,0.366993,
-2.61443,-2.01448,1.89624,2.05495,0.513657,0.141409,-1.18209,
-0.136451,-0.382949,-1.32438,0.651937,-1.01106,-2.02293,-2.3378,
-0.184596,0.189705,0.361481,1.85061,0.680514,-0.439328,0.775603,
-2.23079,-1.20848,1.26877,0.25371,1.54783,-1.7798,-1.81021,
-2.04031,0.505574,2.71075,-0.130166,2.79501,1.42607,-2.29379,
0.351048,0.379259,-1.53795,0.0541251,-0.714602,0.131494,-0.484531,
1.46625,1.19219,-1.93295,0.845097,2.22904,0.879484,-0.580373,
2.48699,1.58026,-1.41096,-1.10748,1.67046,0.081051,-1.07627,
-0.454462,0.242331,-0.468726,0.104919,-0.0589637,-0.484445,-1.25219,
0.0277036,-0.191163,0.794176,1.32746,1.34626,0.353803,-0.192114,
-1.82097,-0.623793,1.79108,-0.464284,-1.34708,1.88284,-2.28227,
0.658768,-0.0447934,1.1188,0.521249,-1.28428,-0.0701484,-1.33972,
-0.0846756,-0.0781808,0.21926,-2.07477,2.60839,1.3037,-0.440973,
0.548255,0.970038,-0.121815,-0.379073,-2.84442,-0.144875,0.756046,
-1.43498,-0.836389,-0.391867,1.65292,-2.04267,-0.278193,-1.63192,
-2.11406,-0.559226,2.13875,0.773481,0.0768042,-1.5574,-0.627496,
0.767313,-0.124438,1.3167,-1.21449,2.64932,0.502181,-1.59964,
0.682347,0.0889096,-2.92812,1.56696,0.753392,2.07692,1.87078,
-2.65518,-1.27003,1.99353,-0.1126,-0.913229,-0.521718,2.69247,
-2.42972,-1.61828,-1.15166,1.25068,1.47187,-1.18211,-0.49783,
2.60524,0.674044,1.24312,-0.944005,-1.22393,1.9385,2.96273,
-0.802798,-1.15762,1.47654,0.737769,1.84036,1.44851,2.64072,
-1.75736,-0.142559,-0.475776,-1.68547,-0.0707504,0.26528,2.41076,
-0.745213,-0.402405,-1.33406,-0.92186,1.51567,0.303177,2.96349,
0.226572,-0.384857,2.2552,0.908339,-1.06228,0.285449,1.90334,
0.715158,-0.143086,0.775868,0.625106,-0.75811,-0.626499,-2.81323,
0.813535,-0.0720204,0.231506,0.70569,-1.56481,1.88281,-1.86727,
0.60237,-0.345728,2.48793,-1.06047,1.4022,-1.60239,-0.0236295,
-0.373865,0.0751406,-0.812249,-0.228537,-2.84035,-0.317006,-1.83303,
0.667401,0.896875,1.35401,0.759677,-1.00124,1.42475,0.539175,
-1.52893,-0.904978,-1.35271,0.874116,0.536461,-2.08177,1.639,
-0.344039,-0.793436,2.9637,0.587489,2.89889,-0.849641,-0.340323,
0.0575525,0.833476,1.54464,0.634546,2.44093,1.53359,2.09347,
1.44456,0.527794,1.49031,0.701665,0.649106,0.995824,-2.08913,
-2.72385,-1.63377,1.75748,1.67839,-1.90385,-1.27465,-1.80112,
0.763122,0.162171,-2.72942,-0.0510094,1.92247,1.79062,-0.806898,
1.41366,-0.124875,0.682524,-0.658747,2.15096,-0.963178,1.13723,
-2.86311,-0.954992,-1.7985,-1.71665,-2.74143,0.75833,-1.44204,
-2.56686,0.478579,-0.31269,0.61514,-0.194671,1.92727,-0.0227825,
2.53394,1.3673,-1.73295,-1.27143,2.31467,-0.638023,-0.267141,
1.22629,1.17346,-0.763457,-0.489749,0.603438,-0.571293,0.374965,
1.91639,1.09514,-0.0115969,1.35312,-2.81445,0.780973,1.90033,
-1.34361,0.075117,-1.62805,-0.360145,-0.221502,-1.12231,-1.73959,
-2.11607,-1.15939,-1.3985,0.135525,1.81332,-0.171084,1.31248,
-1.42128,-0.375106,0.877104,1.43044,-2.82158,-1.38721,-2.33496,
-0.0245056,0.595778,1.35381,0.841545,1.13414,0.978473,0.755077,
-2.26997,-0.0944125,2.37863,0.197312,1.57042,-0.981308,-1.67275,
-0.301626,-0.284538,0.705683,1.2257,1.09625,-0.964335,-0.532503,
-0.600129,-1.01396,-2.5452,0.113292,1.86124,0.63613,2.30473,
1.46198,0.77784,-1.3305,0.141497,1.70703,1.28526,1.72806,
-0.55826,-1.39041,0.240414,-0.987709,-0.391319,1.23609,0.138124,
2.67478,1.04135,-1.94413,-1.88796,1.70926,-0.873598,2.57584,
-2.254,-1.68549,0.995371,1.08079,-0.133981,0.330246,-2.67343,
1.14038,1.15445,0.500015,-0.0265179,-2.85747,0.109646,-3.05059,
-0.474227,-1.48699,-0.918322,1.00138,2.89139,-0.474985,2.83927,
-2.01946,-1.17464,-0.154748,-0.0118591,2.88891,1.30804,1.85559,
-1.46451,-0.348237,-1.96217,0.147469,-1.50198,0.00167834,1.70678,
-0.0237315,0.554926,-0.23462,1.5481,-0.383792,-1.20859,0.677587,
0.171567,-0.30968,1.66114,-0.801929,-0.26403,-0.102066,0.711552,
-1.09214,-1.24808,2.9136,-1.499,-2.60359,1.52226,-1.89599,
-0.150728,-0.773227,-1.82013,0.929009,2.59162,0.301831,-0.110545,
1.2007,0.664033,0.710084,0.141586,-1.30805,1.44265,-0.241883,
2.88319,0.921153,0.406494,0.818651,-2.09431,1.497,1.13948,
-1.9886,0.479931,-1.69411,-0.777219,1.83015,-1.09399,2.14091,
-1.70636,-0.264601,0.558329,-0.376905,0.731715,-0.190331,-1.0899,
0.536416,0.628069,2.46254,0.849326,1.73142,1.58967,0.995387,
-1.56113,-1.33007,0.367824,-1.19628,1.17507,1.45686,0.878483,
0.268418,-0.834396,1.12776,-1.1707,-1.52332,1.11013,-2.83191,
0.168839,1.49909,-2.4765,0.235308,1.92529,-1.74863,0.424112,
1.38991,0.864276,1.55408,-0.532283,-0.645294,1.62903,0.45258,
0.962602,1.05157,-1.34314,-0.011691,1.71825,-0.726284,-0.595794,
-2.42389,0.197247,1.64156,0.740028,0.189148,-0.384175,-2.80168,
